measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,569,Virginia,3,Both,22,All Ages,718,Self-harm,1,Number,1991,870.6102183,902.8753553,842.2664686
1,Deaths,572,Wisconsin,3,Both,22,All Ages,718,Self-harm,1,Number,1992,634.6132579,659.4162707,609.8060201
1,Deaths,557,North Dakota,3,Both,22,All Ages,718,Self-harm,1,Number,1992,80.03162129,84.78265897,75.50859034
1,Deaths,570,Washington,3,Both,22,All Ages,718,Self-harm,1,Number,1991,778.8681004,808.4167101,749.9936517
1,Deaths,564,South Dakota,3,Both,22,All Ages,718,Self-harm,1,Number,1993,107.1531776,113.1196366,101.2687533
1,Deaths,557,North Dakota,3,Both,22,All Ages,718,Self-harm,1,Number,1993,79.91833108,84.81748536,75.17058262
1,Deaths,552,New Hampshire,3,Both,22,All Ages,718,Self-harm,1,Number,1993,153.1605742,162.4647285,144.8105627
1,Deaths,550,Nebraska,3,Both,22,All Ages,718,Self-harm,1,Number,1993,210.8870685,222.7435546,200.3412583
1,Deaths,573,Wyoming,3,Both,22,All Ages,718,Self-harm,1,Number,1991,84.70628314,89.80902864,80.06820742
1,Deaths,537,Indiana,3,Both,22,All Ages,718,Self-harm,1,Number,1991,801.1502561,831.3899951,771.6957897
1,Deaths,556,North Carolina,3,Both,22,All Ages,718,Self-harm,1,Number,1991,892.8310949,924.0161904,861.2329439
1,Deaths,567,Utah,3,Both,22,All Ages,718,Self-harm,1,Number,1993,342.6534375,359.4961116,326.634486
1,Deaths,560,Oregon,3,Both,22,All Ages,718,Self-harm,1,Number,1993,537.3722791,559.5648529,514.4599721
1,Deaths,570,Washington,3,Both,22,All Ages,718,Self-harm,1,Number,1993,824.4967066,854.033308,794.6920016
1,Deaths,559,Oklahoma,3,Both,22,All Ages,718,Self-harm,1,Number,1992,487.1282224,507.9680632,465.8486157
1,Deaths,563,South Carolina,3,Both,22,All Ages,718,Self-harm,1,Number,1993,496.4953374,516.7774951,474.6921721
1,Deaths,563,South Carolina,3,Both,22,All Ages,718,Self-harm,1,Number,1992,475.312419,495.9181694,454.3732789
1,Deaths,540,Kentucky,3,Both,22,All Ages,718,Self-harm,1,Number,1991,542.6921806,565.9230606,521.6395854
1,Deaths,560,Oregon,3,Both,22,All Ages,718,Self-harm,1,Number,1992,502.7378724,524.6459465,481.5391102
1,Deaths,555,New York,3,Both,22,All Ages,718,Self-harm,1,Number,1993,1682.955072,1747.08103,1616.524372
1,Deaths,573,Wyoming,3,Both,22,All Ages,718,Self-harm,1,Number,1993,90.47656233,96.01956069,85.73816843
1,Deaths,553,New Jersey,3,Both,22,All Ages,718,Self-harm,1,Number,1993,681.8938036,710.0699361,653.2285549
1,Deaths,568,Vermont,3,Both,22,All Ages,718,Self-harm,1,Number,1992,89.48252696,94.42029461,84.66372331
1,Deaths,559,Oklahoma,3,Both,22,All Ages,718,Self-harm,1,Number,1993,518.0747874,541.5357219,498.9022557
1,Deaths,568,Vermont,3,Both,22,All Ages,718,Self-harm,1,Number,1993,88.31772097,93.51876693,83.15325165
1,Deaths,526,Arkansas,3,Both,22,All Ages,718,Self-harm,1,Number,1993,376.5451282,393.1039938,360.4270339
1,Deaths,558,Ohio,3,Both,22,All Ages,718,Self-harm,1,Number,1993,1316.288632,1363.102132,1270.77239
1,Deaths,566,Texas,3,Both,22,All Ages,718,Self-harm,1,Number,1993,2428.489551,2506.642545,2354.775513
1,Deaths,562,Rhode Island,3,Both,22,All Ages,718,Self-harm,1,Number,1993,137.1100767,145.4740296,128.9668567
1,Deaths,526,Arkansas,3,Both,22,All Ages,718,Self-harm,1,Number,1994,389.7158261,405.9811104,372.6569479
1,Deaths,562,Rhode Island,3,Both,22,All Ages,718,Self-harm,1,Number,1992,129.572321,137.9913824,121.4377536
1,Deaths,564,South Dakota,3,Both,22,All Ages,718,Self-harm,1,Number,1992,102.424597,108.4965695,96.81151845
1,Deaths,556,North Carolina,3,Both,22,All Ages,718,Self-harm,1,Number,1993,916.8876129,950.5032875,884.6189778
1,Deaths,571,West Virginia,3,Both,22,All Ages,718,Self-harm,1,Number,1993,285.5632778,298.7188213,273.3329307
1,Deaths,563,South Carolina,3,Both,22,All Ages,718,Self-harm,1,Number,1991,477.6085284,497.6417621,458.0065638
1,Deaths,529,Connecticut,3,Both,22,All Ages,718,Self-harm,1,Number,1993,368.4711452,386.1892439,350.818008
